@relation Lines
@attribute line0 real
@attribute line1 real
@attribute line2 real
@attribute line3 real
@attribute line4 real
@attribute line5 real
@attribute line6 real
@attribute line7 real
@attribute line8 real
@attribute line9 real
@attribute line10 real
@attribute line11 real
@attribute line12 real
@attribute line13 real
@attribute line14 real
@attribute line15 real
@attribute line16 real
@attribute line17 real
@attribute line18 real
@attribute line19 real
@attribute line20 real
@attribute Class { 'not', 'line' }
@data
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.015723270440251572,0.014937106918238994,0.027515723270440252,0.02908805031446541,0.031446540880503145,0.03223270440251572,0.0330188679245283,0.03223270440251572,0.03223270440251572,0.03223270440251572,not
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.015723270440251572,0.014937106918238994,0.027515723270440252,0.02908805031446541,0.031446540880503145,0.03223270440251572,0.0330188679245283,0.03223270440251572,0.03223270440251572,0.03223270440251572,0.0330188679245283,not
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.015723270440251572,0.014937106918238994,0.027515723270440252,0.02908805031446541,0.031446540880503145,0.03223270440251572,0.0330188679245283,0.03223270440251572,0.03223270440251572,0.03223270440251572,0.0330188679245283,0.0330188679245283,not
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.015723270440251572,0.014937106918238994,0.027515723270440252,0.02908805031446541,0.031446540880503145,0.03223270440251572,0.0330188679245283,0.03223270440251572,0.03223270440251572,0.03223270440251572,0.0330188679245283,0.0330188679245283,0.031446540880503145,not
0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.015723270440251572,0.014937106918238994,0.027515723270440252,0.02908805031446541,0.031446540880503145,0.03223270440251572,0.0330188679245283,0.03223270440251572,0.03223270440251572,0.03223270440251572,0.0330188679245283,0.0330188679245283,0.031446540880503145,0.03380503144654088,not
0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.015723270440251572,0.014937106918238994,0.027515723270440252,0.02908805031446541,0.031446540880503145,0.03223270440251572,0.0330188679245283,0.03223270440251572,0.03223270440251572,0.03223270440251572,0.0330188679245283,0.0330188679245283,0.031446540880503145,0.03380503144654088,0.0330188679245283,not
0.0,0.0,0.0,0.0,0.018867924528301886,0.015723270440251572,0.014937106918238994,0.027515723270440252,0.02908805031446541,0.031446540880503145,0.03223270440251572,0.0330188679245283,0.03223270440251572,0.03223270440251572,0.03223270440251572,0.0330188679245283,0.0330188679245283,0.031446540880503145,0.03380503144654088,0.0330188679245283,0.0330188679245283,not
0.0,0.0,0.0,0.018867924528301886,0.015723270440251572,0.014937106918238994,0.027515723270440252,0.02908805031446541,0.031446540880503145,0.03223270440251572,0.0330188679245283,0.03223270440251572,0.03223270440251572,0.03223270440251572,0.0330188679245283,0.0330188679245283,0.031446540880503145,0.03380503144654088,0.0330188679245283,0.0330188679245283,0.03223270440251572,not
0.0,0.0,0.018867924528301886,0.015723270440251572,0.014937106918238994,0.027515723270440252,0.02908805031446541,0.031446540880503145,0.03223270440251572,0.0330188679245283,0.03223270440251572,0.03223270440251572,0.03223270440251572,0.0330188679245283,0.0330188679245283,0.031446540880503145,0.03380503144654088,0.0330188679245283,0.0330188679245283,0.03223270440251572,0.031446540880503145,not
0.0,0.018867924528301886,0.015723270440251572,0.014937106918238994,0.027515723270440252,0.02908805031446541,0.031446540880503145,0.03223270440251572,0.0330188679245283,0.03223270440251572,0.03223270440251572,0.03223270440251572,0.0330188679245283,0.0330188679245283,0.031446540880503145,0.03380503144654088,0.0330188679245283,0.0330188679245283,0.03223270440251572,0.031446540880503145,0.03223270440251572,not
